source_row,date,time,x,y,z,energy_j,local_x,local_y
14902,43649.0,0.7961921296296296,386773.0,4353415.0,692.0,9.509944111542872,7773.0,7715.0
14903,43649.0,0.8109027777777778,386720.0,4353383.0,696.0,12.055220689371565,7720.0,7683.0
14904,43649.0,0.8195486111111111,386805.0,4353463.0,689.0,8.90858320174507,7805.0,7763.0
14905,43649.0,0.8243865740740741,386930.0,4353266.0,695.0,100.81762793691628,7930.0,7566.0
14906,43649.0,0.8246296296296296,386808.0,4353498.0,701.0,4.241750372677658,7808.0,7798.0
14907,43649.0,0.8348726851851852,386879.0,4353444.0,692.0,24.74886442337455,7879.0,7744.0
14908,43649.0,0.84375,386882.0,4353348.0,694.0,504.3708106875604,7882.0,7648.0
14909,43649.0,0.846875,386719.0,4353498.0,690.0,28.433635464409086,7719.0,7798.0
14910,43649.0,0.8523148148148149,386889.0,4353276.0,698.0,118.23165237253286,7889.0,7576.0
14911,43649.0,0.9131481481481482,386866.0,4353244.0,701.0,7.057383465199514,7866.0,7544.0
14912,43649.0,0.9174421296296297,386740.0,4353353.0,693.0,3.139175493247275,7740.0,7653.0
14913,43649.0,0.9495833333333333,386902.0,4353284.0,697.0,505.6844572429772,7902.0,7584.0
14914,43649.0,0.9549652777777777,384798.0,4349971.0,697.0,708.2356747432866,5798.0,4271.0
14915,43649.0,0.9628703703703704,386702.0,4353535.0,693.0,16.014998065552554,7702.0,7835.0
14916,43649.0,0.9704398148148148,386870.0,4353323.0,700.0,205.80421154556876,7870.0,7623.0
14917,43649.0,0.9818402777777778,386699.0,4353085.0,690.0,2719.949731048545,7699.0,7385.0
14918,43650.0,0.05189814814814815,386858.0,4353627.0,699.0,87.43311490000522,7858.0,7927.0
14919,43650.0,0.05313657407407407,386789.0,4353415.0,696.0,72.55779430931429,7789.0,7715.0
14920,43650.0,0.05480324074074074,386858.0,4353280.0,693.0,202.78192532283182,7858.0,7580.0
14921,43650.0,0.08236111111111111,386880.0,4353376.0,694.0,75.7161755770424,7880.0,7676.0
14922,43650.0,0.09287037037037037,386845.0,4353349.0,698.0,1076.9268594265843,7845.0,7649.0
14923,43650.0,0.09679398148148148,386911.0,4353376.0,695.0,710.900235427782,7911.0,7676.0
14924,43650.0,0.10414351851851852,386602.0,4352967.0,694.0,311.8290987912867,7602.0,7267.0
14925,43650.0,0.10475694444444444,386727.0,4353290.0,686.0,5.685036497056583,7727.0,7590.0
14926,43650.0,0.10560185185185185,386861.0,4353319.0,698.0,54.374194346621536,7861.0,7619.0
14927,43650.0,0.12414351851851851,386914.0,4353338.0,701.0,44.48959572926307,7914.0,7638.0
14928,43650.0,0.12881944444444443,386938.0,4353397.0,697.0,27.930197605943878,7938.0,7697.0
14929,43650.0,0.13258101851851853,386861.0,4353559.0,692.0,70.50900906362,7861.0,7859.0
14930,43650.0,0.14805555555555555,386805.0,4353469.0,689.0,6.7165438762960195,7805.0,7769.0
14931,43650.0,0.14873842592592593,386793.0,4353474.0,692.0,45.6764498498834,7793.0,7774.0
14932,43650.0,0.16105324074074073,386683.0,4353385.0,697.0,12.046991915103874,7683.0,7685.0
14933,43650.0,0.16913194444444443,386731.0,4353471.0,699.0,8.885229839470043,7731.0,7771.0
14934,43650.0,0.16958333333333334,386832.0,4353356.0,697.0,14.752453529237194,7832.0,7656.0
14935,43650.0,0.17814814814814814,386827.0,4353326.0,697.0,131.18541637191504,7827.0,7626.0
14936,43650.0,0.18143518518518517,386737.0,4353423.0,694.0,1262.0075012290313,7737.0,7723.0
14937,43650.0,0.20994212962962963,386778.0,4353428.0,698.0,6.97786409282623,7778.0,7728.0
14938,43650.0,0.2128935185185185,386842.0,4353424.0,694.0,23.715992973010245,7842.0,7724.0
14939,43650.0,0.21474537037037036,386738.0,4353487.0,698.0,821.8871328378373,7738.0,7787.0
14940,43650.0,0.22387731481481482,386873.0,4353281.0,697.0,182.0858967982563,7873.0,7581.0
14941,43650.0,0.2328587962962963,386764.0,4353484.0,692.0,80.94163917228792,7764.0,7784.0
14942,43650.0,0.24094907407407407,386730.0,4353520.0,699.0,5.768478932106397,7730.0,7820.0
14943,43650.0,0.24149305555555556,386787.0,4353586.0,699.0,12.03004909128532,7787.0,7886.0
14944,43650.0,0.24465277777777777,387050.0,4353414.0,699.0,115.96648232333453,8050.0,7714.0
14945,43650.0,0.24756944444444445,386835.0,4353390.0,701.0,28.841262488622625,7835.0,7690.0
14946,43650.0,0.25605324074074076,386804.0,4353393.0,700.0,9411.928131159008,7804.0,7693.0
14947,43650.0,0.26013888888888886,386803.0,4353446.0,701.0,12.425226420410397,7803.0,7746.0
14948,43650.0,0.29033564814814816,386748.0,4353481.0,691.0,567.7074373613118,7748.0,7781.0
14949,43650.0,0.2723611111111111,386851.0,4353234.0,695.0,124.69351096532637,7851.0,7534.0
14950,43650.0,0.29322916666666665,386813.0,4353354.0,698.0,24.1743231548596,7813.0,7654.0
14951,43650.0,0.29344907407407406,386888.0,4353413.0,694.0,163.25809328031244,7888.0,7713.0
14952,43650.0,0.31416666666666665,386919.0,4353545.0,688.0,328.0988548170425,7919.0,7845.0
14953,43650.0,0.3804513888888889,386737.0,4353498.0,694.0,25.224847653465957,7737.0,7798.0
14954,43650.0,0.3919212962962963,386843.0,4353360.0,693.0,246.78101583686652,7843.0,7660.0
14955,43650.0,0.395625,386910.0,4353338.0,692.0,491.70801236782717,7910.0,7638.0
14956,43650.0,0.3968171296296296,386878.0,4353266.0,693.0,15.383677235692879,7878.0,7566.0
14957,43650.0,0.4015162037037037,386914.0,4353315.0,695.0,56.49865361358321,7914.0,7615.0
14958,43650.0,0.4182060185185185,386814.0,4353480.0,698.0,46.35611469093956,7814.0,7780.0
14959,43650.0,0.4383912037037037,386797.0,4353248.0,693.0,62.528532341468285,7797.0,7548.0
14960,43650.0,0.5358333333333334,386708.0,4353511.0,697.0,9.554754237221847,7708.0,7811.0
14961,43650.0,0.5508796296296297,386864.0,4353334.0,697.0,12.052355949668145,7864.0,7634.0
14962,43650.0,0.5835763888888889,386857.0,4353334.0,700.0,12.436998655909159,7857.0,7634.0
14963,43650.0,0.5882291666666667,386885.0,4353327.0,701.0,47.41258514639721,7885.0,7627.0
14964,43650.0,0.5917129629629629,386814.0,4353489.0,696.0,26.605552771194578,7814.0,7789.0
14965,43650.0,0.5977430555555555,386975.0,4353459.0,700.0,36.76069818027265,7975.0,7759.0
14966,43650.0,0.6125694444444445,386636.0,4353153.0,696.0,5.844904435530344,7636.0,7453.0
14967,43650.0,0.6140509259259259,386957.0,4353411.0,692.0,721.2716851737841,7957.0,7711.0
14968,43650.0,0.6208101851851852,386812.0,4353398.0,695.0,29.28562532300905,7812.0,7698.0
14969,43650.0,0.6315277777777778,386879.0,4353304.0,697.0,556.1846073308404,7879.0,7604.0
14970,43650.0,0.6560185185185186,386866.0,4353580.0,696.0,85.87188823169458,7866.0,7880.0
14971,43650.0,0.663599537037037,386797.0,4353484.0,695.0,77.05501938821932,7797.0,7784.0
14972,43650.0,0.669224537037037,386768.0,4353360.0,699.0,108.60502755623298,7768.0,7660.0
14973,43650.0,0.6697569444444444,386803.0,4353327.0,694.0,11.43967113486878,7803.0,7627.0
14974,43650.0,0.6698495370370371,386827.0,4353532.0,694.0,32.065345067005545,7827.0,7832.0
14975,43650.0,0.6731365740740741,386778.0,4353233.0,770.0,18.241135195825887,7778.0,7533.0
14976,43650.0,0.6735763888888889,386810.0,4353358.0,692.0,24.141812157988717,7810.0,7658.0
14977,43650.0,0.6800115740740741,386787.0,4353364.0,775.0,20.237716900693023,7787.0,7664.0
14978,43650.0,0.6826851851851852,386936.0,4353430.0,692.0,24.380494159651903,7936.0,7730.0
14979,43650.0,0.6885763888888888,386845.0,4353390.0,694.0,35.92730374685876,7845.0,7690.0
14980,43650.0,0.6935416666666666,386803.0,4353423.0,700.0,99.1902244090983,7803.0,7723.0
14981,43650.0,0.7168171296296296,386793.0,4353459.0,696.0,11.629473159857831,7793.0,7759.0
14982,43650.0,0.724224537037037,386894.0,4353316.0,700.0,20.223733500135552,7894.0,7616.0
14983,43650.0,0.729837962962963,386953.0,4353389.0,698.0,147.7291438481913,7953.0,7689.0
14984,43650.0,0.7301736111111111,386796.0,4353403.0,699.0,7.821782382077965,7796.0,7703.0
14985,43650.0,0.7340740740740741,386919.0,4353539.0,701.0,156.08527649243774,7919.0,7839.0
14986,43650.0,0.7374768518518519,386864.0,4353421.0,697.0,522.5809538775673,7864.0,7721.0
14987,43650.0,0.7494212962962963,386919.0,4353240.0,692.0,53.89853028032787,7919.0,7540.0
14988,43650.0,0.7499768518518518,386820.0,4353387.0,691.0,13.774075731574522,7820.0,7687.0
14989,43650.0,0.7612152777777778,386638.0,4353077.0,694.0,4.0621498539480285,7638.0,7377.0
14990,43650.0,0.7618402777777777,386801.0,4353474.0,696.0,479.1528717160686,7801.0,7774.0
14991,43650.0,0.7675,386786.0,4353381.0,697.0,8.786367029302712,7786.0,7681.0
14992,43650.0,0.7696296296296297,386659.0,4353473.0,698.0,9.765453514270494,7659.0,7773.0
14993,43650.0,0.7696990740740741,386756.0,4353335.0,699.0,1.6770051611501828,7756.0,7635.0
14994,43650.0,0.7717824074074074,386825.0,4353349.0,692.0,7.487299036244542,7825.0,7649.0
14995,43650.0,0.7767592592592593,386810.0,4353397.0,695.0,8.85892927276242,7810.0,7697.0
14996,43650.0,0.777337962962963,386776.0,4353320.0,699.0,19.817627039249533,7776.0,7620.0
14997,43650.0,0.7790046296296296,386786.0,4353447.0,688.0,7.993591297002965,7786.0,7747.0
14998,43650.0,0.7840625,386788.0,4353389.0,691.0,12.997893727263857,7788.0,7689.0
14999,43650.0,0.7871527777777778,386761.0,4353538.0,698.0,100.02277983713898,7761.0,7838.0
15000,43650.0,0.7884953703703703,386793.0,4353423.0,689.0,4.113417064368178,7793.0,7723.0
15001,43650.0,0.788900462962963,386760.0,4353352.0,694.0,5.556071334191136,7760.0,7652.0
15002,43650.0,0.7895833333333333,386855.0,4353363.0,700.0,13.1807875879351,7855.0,7663.0
15003,43650.0,0.7930555555555555,386939.0,4353384.0,697.0,26.26018438593444,7939.0,7684.0
15004,43650.0,0.7952314814814815,386784.0,4353530.0,701.0,11.468851436225478,7784.0,7830.0
15005,43650.0,0.7987615740740741,386846.0,4353398.0,693.0,32.789570403473,7846.0,7698.0
15006,43650.0,0.7992013888888889,386899.0,4353344.0,695.0,491.9129235255246,7899.0,7644.0
15007,43650.0,0.8056018518518518,386817.0,4353414.0,695.0,4.22984646902128,7817.0,7714.0
15008,43650.0,0.8077199074074074,386852.0,4353243.0,694.0,193.29823272524604,7852.0,7543.0
15009,43650.0,0.8150231481481481,386932.0,4353487.0,701.0,2338.43669638884,7932.0,7787.0
15010,43650.0,0.8208912037037037,386832.0,4353331.0,696.0,10.919351569161067,7832.0,7631.0
15011,43650.0,0.8219791666666667,386954.0,4353423.0,701.0,13.39078020666268,7954.0,7723.0
15012,43650.0,0.8251967592592593,386899.0,4353362.0,702.0,255.8953718344504,7899.0,7662.0
15013,43650.0,0.8275,386742.0,4353381.0,692.0,1.7219067812255293,7742.0,7681.0
15014,43650.0,0.8285648148148148,386765.0,4353392.0,700.0,7.7510050709052365,7765.0,7692.0
15015,43650.0,0.8318287037037037,386890.0,4353251.0,692.0,10.956660762237407,7890.0,7551.0
15016,43650.0,0.8440625,387097.0,4353453.0,701.0,41.30431117348535,8097.0,7753.0
15017,43650.0,0.8461574074074074,386892.0,4353256.0,695.0,1.1616959089036598,7892.0,7556.0
15018,43650.0,0.8468981481481481,386903.0,4353353.0,701.0,3.8389499700617007,7903.0,7653.0
15019,43650.0,0.847662037037037,386953.0,4353232.0,692.0,276.384206741959,7953.0,7532.0
15020,43650.0,0.9003240740740741,386949.0,4353345.0,695.0,10.726280760302474,7949.0,7645.0
15021,43650.0,0.9130902777777777,386938.0,4353317.0,700.0,74.34175350966835,7938.0,7617.0
15022,43650.0,0.917511574074074,386893.0,4353497.0,692.0,12.881122149029245,7893.0,7797.0
15023,43650.0,0.9218055555555555,386960.0,4353529.0,701.0,73.35828004745642,7960.0,7829.0
15024,43650.0,0.9480555555555555,386959.0,4353631.0,698.0,1956.912427436448,7959.0,7931.0
15025,43650.0,0.9989814814814815,387051.0,4353100.0,699.0,585.9622831503847,8051.0,7400.0
15026,43651.0,0.002662037037037037,386865.0,4353373.0,695.0,273.75945815314753,7865.0,7673.0
15027,43651.0,0.04565972222222222,386605.0,4353655.0,694.0,58.42372260185911,7605.0,7955.0
15028,43651.0,0.06125,387025.0,4353386.0,701.0,54.029534326497846,8025.0,7686.0
15029,43651.0,0.08710648148148148,386961.0,4353569.0,698.0,14.657542845694877,7961.0,7869.0
15030,43651.0,0.09553240740740741,386839.0,4353589.0,693.0,108.40353466616205,7839.0,7889.0
15031,43651.0,0.11260416666666667,386804.0,4353415.0,694.0,5.2947510026304485,7804.0,7715.0
15032,43651.0,0.1150925925925926,386732.0,4353527.0,701.0,8.704811123527962,7732.0,7827.0
15033,43651.0,0.11708333333333333,386846.0,4353208.0,700.0,59.57434506789459,7846.0,7508.0
15034,43651.0,0.12026620370370371,386923.0,4353465.0,693.0,8.158631836411777,7923.0,7765.0
15035,43651.0,0.12048611111111111,386788.0,4353639.0,700.0,4.79671672679026,7788.0,7939.0
15036,43651.0,0.12168981481481482,387094.0,4353288.0,698.0,650.3780452714115,8094.0,7588.0
15037,43651.0,0.13296296296296295,386937.0,4353395.0,694.0,38.388541561018705,7937.0,7695.0
15038,43651.0,0.14377314814814815,386889.0,4353246.0,696.0,257.04005803778347,7889.0,7546.0
15039,43651.0,0.1474074074074074,386750.0,4353510.0,697.0,53.865621810573806,7750.0,7810.0
15040,43651.0,0.1542361111111111,386945.0,4353466.0,695.0,25.978929266508494,7945.0,7766.0
15041,43651.0,0.15563657407407408,387031.0,4353381.0,698.0,145.21392200522513,8031.0,7681.0
15042,43651.0,0.15890046296296295,386804.0,4353459.0,696.0,17.76640363726605,7804.0,7759.0
15043,43651.0,0.16157407407407406,386796.0,4353429.0,696.0,8.513807461404182,7796.0,7729.0
15044,43651.0,0.17087962962962963,387078.0,4353362.0,701.0,1425.1396663980167,8078.0,7662.0
15045,43651.0,0.1729050925925926,386815.0,4353291.0,695.0,41.092762325992815,7815.0,7591.0
15046,43651.0,0.17902777777777779,386917.0,4353576.0,694.0,1028.5082879818322,7917.0,7876.0
15047,43651.0,0.19583333333333333,386885.0,4353354.0,693.0,169.79860208194748,7885.0,7654.0
15048,43651.0,0.20755787037037038,386832.0,4353351.0,697.0,23.81848055824208,7832.0,7651.0
15049,43651.0,0.21612268518518518,386990.0,4353427.0,692.0,227.56503752918175,7990.0,7727.0
15050,43651.0,0.2240162037037037,387162.0,4353342.0,699.0,25.38813609537351,8162.0,7642.0
15051,43651.0,0.22614583333333332,386759.0,4353194.0,691.0,188.81614907129793,7759.0,7494.0
15052,43651.0,0.23350694444444445,386931.0,4353526.0,695.0,138.80124531245866,7931.0,7826.0
15053,43651.0,0.23528935185185185,386954.0,4353712.0,695.0,173.55840558660492,7954.0,8012.0
15054,43651.0,0.2403125,386571.0,4353483.0,698.0,12.573244158903373,7571.0,7783.0
15055,43651.0,0.24306712962962962,386743.0,4353425.0,701.0,25.376035166141747,7743.0,7725.0
15056,43651.0,0.2546412037037037,386777.0,4353433.0,701.0,13972.316162266867,7777.0,7733.0
15057,43651.0,0.2670486111111111,386977.0,4353481.0,703.0,41740.76798549363,7977.0,7781.0
15058,43651.0,0.2642824074074074,386383.0,4353536.0,697.0,15.167522674584635,7383.0,7836.0
15059,43651.0,0.26912037037037034,386926.0,4353609.0,694.0,19.002885587001884,7926.0,7909.0
15060,43651.0,0.27077546296296295,387022.0,4353378.0,692.0,115.00574573242629,8022.0,7678.0
15061,43651.0,0.27957175925925926,386880.0,4353588.0,695.0,79.09935796801842,7880.0,7888.0
15062,43651.0,0.38331018518518517,386860.0,4353590.0,693.0,50.6047403751101,7860.0,7890.0
15063,43651.0,0.4129513888888889,386828.0,4353199.0,687.0,87.16442590481319,7828.0,7499.0
15064,43651.0,0.459537037037037,387002.0,4353288.0,695.0,188.84754214230168,8002.0,7588.0
15065,43651.0,0.47553240740740743,386883.0,4353355.0,694.0,105.49903951579786,7883.0,7655.0
15066,43651.0,0.4905324074074074,386925.0,4353352.0,701.0,873.0383702443922,7925.0,7652.0
15067,43651.0,0.49780092592592595,386830.0,4353315.0,701.0,10.61290551610974,7830.0,7615.0
15068,43651.0,0.5022222222222222,386804.0,4353248.0,698.0,106.47589248378188,7804.0,7548.0
15069,43651.0,0.5254398148148148,386982.0,4353394.0,698.0,1.3346547085381508,7982.0,7694.0
15070,43651.0,0.5839004629629629,386913.0,4353252.0,695.0,61.65198244102421,7913.0,7552.0
15071,43651.0,0.6067939814814814,386927.0,4353387.0,697.0,16.255986832363,7927.0,7687.0
15072,43651.0,0.6164004629629629,386770.0,4353425.0,687.0,3.1180584976226986,7770.0,7725.0
15073,43651.0,0.6180208333333334,386669.0,4353427.0,690.0,0.8222673587000707,7669.0,7727.0
15074,43651.0,0.6216087962962963,386890.0,4353430.0,687.0,11.256808327587471,7890.0,7730.0
15075,43651.0,0.6283680555555555,386799.0,4353413.0,692.0,5.566582053022173,7799.0,7713.0
15076,43651.0,0.6396527777777777,386978.0,4353387.0,700.0,69.08871462721135,7978.0,7687.0
15077,43651.0,0.6547916666666667,386840.0,4353414.0,695.0,53.874733791054,7840.0,7714.0
15078,43651.0,0.6566203703703704,386875.0,4353321.0,693.0,38.083641573072754,7875.0,7621.0
15079,43651.0,0.6694675925925926,386948.0,4353391.0,700.0,133.08649031104255,7948.0,7691.0
15080,43651.0,0.6741898148148148,386603.0,4353473.0,691.0,10.586542955825506,7603.0,7773.0
15081,43651.0,0.6742939814814815,386855.0,4353497.0,699.0,24.656607799302815,7855.0,7797.0
15082,43651.0,0.6771643518518519,386859.0,4353340.0,697.0,17.43541254083417,7859.0,7640.0
15083,43651.0,0.678125,386861.0,4353390.0,701.0,191.57838102836465,7861.0,7690.0
15084,43651.0,0.6871643518518519,386901.0,4353294.0,700.0,396.06208551101327,7901.0,7594.0
15085,43651.0,0.7055902777777778,386769.0,4353539.0,696.0,5.018034444118516,7769.0,7839.0
15086,43651.0,0.7098263888888889,386740.0,4353351.0,694.0,8.814305059945227,7740.0,7651.0
15087,43651.0,0.729363425925926,386843.0,4353336.0,701.0,8.982229491247214,7843.0,7636.0
15088,43651.0,0.737824074074074,386908.0,4353324.0,695.0,9.858606465170597,7908.0,7624.0
15089,43651.0,0.7464930555555556,386699.0,4353046.0,695.0,9.221598419424675,7699.0,7346.0
15090,43651.0,0.7500810185185185,386782.0,4353275.0,694.0,78.33305191752449,7782.0,7575.0
15091,43651.0,0.7638773148148148,386885.0,4353305.0,699.0,62.76347720389816,7885.0,7605.0
15092,43651.0,0.7750810185185185,386911.0,4353442.0,689.0,354.78404219204276,7911.0,7742.0
15093,43651.0,0.7820138888888889,386900.0,4353326.0,699.0,516.7884519152625,7900.0,7626.0
15094,43651.0,0.7849189814814815,386815.0,4353460.0,695.0,31.812315859962006,7815.0,7760.0
15095,43651.0,0.7956365740740741,386794.0,4353154.0,695.0,12.4372908988244,7794.0,7454.0
15096,43651.0,0.7962731481481482,386985.0,4353339.0,702.0,22.747237108915478,7985.0,7639.0
15097,43651.0,0.8164699074074074,386811.0,4353548.0,699.0,22.02256668539421,7811.0,7848.0
15098,43651.0,0.8189699074074074,386740.0,4353181.0,694.0,8.185110477554213,7740.0,7481.0
15099,43651.0,0.8244791666666667,386893.0,4353430.0,697.0,558.1579352610688,7893.0,7730.0
15100,43651.0,0.8366782407407407,386976.0,4353354.0,695.0,10.830860959445014,7976.0,7654.0
15101,43651.0,0.8373263888888889,386951.0,4353660.0,697.0,77.75830487961873,7951.0,7960.0
15102,43651.0,0.8518055555555556,386940.0,4353266.0,694.0,112.30924180613042,7940.0,7566.0
15103,43651.0,0.8716203703703703,386940.0,4353351.0,697.0,66.18707698014491,7940.0,7651.0
15104,43651.0,0.8854282407407408,387030.0,4353437.0,696.0,507.44126688818034,8030.0,7737.0
15105,43651.0,0.9017476851851852,387070.0,4353676.0,695.0,128.31110365534417,8070.0,7976.0
15106,43651.0,0.9133680555555556,386804.0,4353515.0,698.0,96.92211938962153,7804.0,7815.0
15107,43652.0,0.07826388888888888,386764.0,4353181.0,690.0,895.3933646683996,7764.0,7481.0
15108,43652.0,0.0999074074074074,386868.0,4353511.0,697.0,225.9740576273453,7868.0,7811.0
15109,43652.0,0.10105324074074074,386886.0,4353579.0,694.0,36.81305490763502,7886.0,7879.0
15110,43652.0,0.10494212962962964,386946.0,4353345.0,696.0,85.5058508947952,7946.0,7645.0
15111,43652.0,0.10590277777777778,386901.0,4353264.0,694.0,340.95621231531624,7901.0,7564.0
15112,43652.0,0.10734953703703703,386546.0,4353578.0,698.0,29.71492048238858,7546.0,7878.0
15113,43652.0,0.11023148148148149,386873.0,4353317.0,702.0,817.1702420807105,7873.0,7617.0
15114,43652.0,0.11549768518518519,387005.0,4353291.0,701.0,60.747432420578306,8005.0,7591.0
15115,43652.0,0.12054398148148149,386910.0,4353441.0,695.0,34.12085665780579,7910.0,7741.0
15116,43652.0,0.12929398148148147,386956.0,4353490.0,690.0,4369.979013328637,7956.0,7790.0
15117,43652.0,0.18833333333333332,386723.0,4353462.0,703.0,6.693264412584059,7723.0,7762.0
15118,43652.0,0.19087962962962962,386932.0,4353592.0,692.0,915.6935529602081,7932.0,7892.0
15119,43652.0,0.19644675925925925,386771.0,4353443.0,694.0,3.6004167531009803,7771.0,7743.0
15120,43652.0,0.19850694444444444,386873.0,4353446.0,698.0,17.778473355604582,7873.0,7746.0
15121,43652.0,0.20311342592592593,386699.0,4353408.0,695.0,2214.1389145089584,7699.0,7708.0
15122,43652.0,0.20744212962962963,386567.0,4353613.0,694.0,14.1082481780989,7567.0,7913.0
15123,43652.0,0.20880787037037038,386837.0,4353507.0,698.0,25.422611725168263,7837.0,7807.0
15124,43652.0,0.2116550925925926,386893.0,4353468.0,701.0,8.769505330825115,7893.0,7768.0
15125,43652.0,0.2221064814814815,386801.0,4353747.0,704.0,15.490222305055644,7801.0,8047.0
15126,43652.0,0.22229166666666667,386711.0,4353363.0,692.0,21.671478610697335,7711.0,7663.0
15127,43652.0,0.23673611111111112,387037.0,4353377.0,692.0,296.76166973125703,8037.0,7677.0
15128,43652.0,0.24863425925925925,387021.0,4353424.0,699.0,72.1164279665862,8021.0,7724.0
15129,43652.0,0.26079861111111113,386625.0,4353486.0,697.0,35.68467224850857,7625.0,7786.0
15130,43652.0,0.2675,386758.0,4353478.0,696.0,5.964756705301554,7758.0,7778.0
15131,43652.0,0.27122685185185186,386800.0,4353477.0,690.0,318.9346751232156,7800.0,7777.0
15132,43652.0,0.27563657407407405,386814.0,4353425.0,693.0,12.79783098638981,7814.0,7725.0
15133,43652.0,0.27762731481481484,386825.0,4353467.0,695.0,249.2470492657888,7825.0,7767.0
15134,43652.0,0.28228009259259257,387048.0,4353447.0,696.0,32.63591735413305,8048.0,7747.0
15135,43652.0,0.37916666666666665,386870.0,4353333.0,692.0,915.3785666703482,7870.0,7633.0
15136,43652.0,0.3810300925925926,386868.0,4353552.0,696.0,53.8642664142141,7868.0,7852.0
15137,43652.0,0.38358796296296294,386849.0,4353449.0,689.0,22.088211502133635,7849.0,7749.0
15138,43652.0,0.3840162037037037,386900.0,4353347.0,695.0,183.25737401492262,7900.0,7647.0
15139,43652.0,0.4008101851851852,386844.0,4353286.0,694.0,34.41692285410451,7844.0,7586.0
15140,43652.0,0.4083101851851852,386845.0,4353341.0,699.0,476.9216430553705,7845.0,7641.0
15141,43652.0,0.41412037037037036,386952.0,4353366.0,701.0,614.3311863258982,7952.0,7666.0
15142,43652.0,0.47011574074074075,386838.0,4353281.0,690.0,34.49640137423586,7838.0,7581.0
15143,43652.0,0.4716550925925926,386850.0,4353350.0,701.0,93.77159175695498,7850.0,7650.0
15144,43652.0,0.4752662037037037,386906.0,4353344.0,700.0,208.25630346750768,7906.0,7644.0
15145,43652.0,0.5150925925925925,386867.0,4353332.0,693.0,357.0431457854176,7867.0,7632.0
15146,43652.0,0.5177893518518518,386901.0,4353285.0,698.0,163.76320660232017,7901.0,7585.0
15147,43652.0,0.5207523148148148,386743.0,4353432.0,700.0,401.08328669564105,7743.0,7732.0
15148,43652.0,0.5647916666666667,386808.0,4353308.0,690.0,98.80952353077035,7808.0,7608.0
15149,43652.0,0.567962962962963,386933.0,4353359.0,695.0,122.84644821716776,7933.0,7659.0
15150,43652.0,0.6057638888888889,386886.0,4353413.0,691.0,11.409981536126486,7886.0,7713.0
15151,43652.0,0.6072800925925926,386772.0,4353402.0,695.0,29.12295267766397,7772.0,7702.0
15152,43652.0,0.609537037037037,386843.0,4353399.0,700.0,1510.2753279435597,7843.0,7699.0
15153,43652.0,0.6107291666666667,386702.0,4353121.0,699.0,12.873396924453061,7702.0,7421.0
15154,43652.0,0.6203009259259259,386878.0,4353339.0,696.0,178.92033315908918,7878.0,7639.0
15155,43652.0,0.621099537037037,386832.0,4353407.0,692.0,24.53821595206229,7832.0,7707.0
15156,43652.0,0.6741435185185185,386884.0,4353405.0,695.0,857.1980468861996,7884.0,7705.0
15157,43652.0,0.7223263888888889,386773.0,4353425.0,690.0,152.22829417114633,7773.0,7725.0
15158,43652.0,0.7375,386941.0,4353275.0,696.0,107.58202397476461,7941.0,7575.0
15159,43652.0,0.7582060185185185,386939.0,4353355.0,692.0,127.20181641038292,7939.0,7655.0
15160,43652.0,0.7612847222222222,386801.0,4353197.0,694.0,183.19803056369113,7801.0,7497.0
15161,43652.0,0.7788078703703704,386775.0,4353457.0,694.0,2.7434251786830357,7775.0,7757.0
15162,43652.0,0.7989236111111111,386808.0,4353203.0,696.0,26.55108657561657,7808.0,7503.0
15163,43652.0,0.8032175925925926,386738.0,4353497.0,694.0,9.967170823307365,7738.0,7797.0
15164,43652.0,0.8181828703703704,386768.0,4353480.0,696.0,26.981119425120205,7768.0,7780.0
15165,43652.0,0.8212615740740741,386882.0,4353244.0,693.0,88.82257799629318,7882.0,7544.0
15166,43652.0,0.8264930555555555,386743.0,4353477.0,699.0,6.740813521459941,7743.0,7777.0
15167,43652.0,0.8521527777777778,386681.0,4353411.0,694.0,15.051531536001129,7681.0,7711.0
15168,43652.0,0.8607523148148148,386951.0,4353341.0,697.0,558.3787291314603,7951.0,7641.0
15169,43652.0,0.8663194444444444,386873.0,4353464.0,701.0,7.426887605341027,7873.0,7764.0
15170,43652.0,0.870636574074074,387237.0,4353316.0,695.0,950.8288131474189,8237.0,7616.0
15171,43652.0,0.8812384259259259,386893.0,4353289.0,697.0,189.58095500933166,7893.0,7589.0
15172,43652.0,0.8874537037037037,387057.0,4353380.0,699.0,765.4695373135773,8057.0,7680.0
15173,43652.0,0.9054398148148148,386827.0,4353459.0,696.0,148.28491692983292,7827.0,7759.0
15174,43652.0,0.9191203703703704,386983.0,4353339.0,698.0,650.0505648892074,7983.0,7639.0
15175,43652.0,0.9377546296296296,386835.0,4353631.0,692.0,92.9361015218228,7835.0,7931.0
15176,43652.0,0.9816666666666667,386883.0,4353247.0,695.0,83.79863379535908,7883.0,7547.0
15177,43652.0,0.9906481481481482,386929.0,4353357.0,687.0,347.47248905832765,7929.0,7657.0
15178,43653.0,0.002638888888888889,386876.0,4353582.0,692.0,12.297223110727757,7876.0,7882.0
15179,43653.0,0.05894675925925926,387056.0,4353656.0,690.0,168.04509716453762,8056.0,7956.0
15180,43653.0,0.06351851851851852,386937.0,4353580.0,698.0,206.26899492099787,7937.0,7880.0
15181,43653.0,0.09465277777777778,387389.0,4353781.0,687.0,3718.5471266679806,8389.0,8081.0
